idr_name,NAME,"GO:1903214,regulation of protein targeting to mitochondrion","GO:0006626,protein targeting to mitochondrion","GO:0006613,cotranslational protein targeting to membrane","GO:1903955,positive regulation of protein targeting to mitochondrion","GO:0005739,mitochondrion","GO:0005743,mitochondrial inner membrane","GO:0005759,mitochondrial matrix","GO:0005741,mitochondrial outer membrane","GO:0005740,mitochondrial envelope","GO:0005758,mitochondrial intermembrane space","GO:0098798,mitochondrial protein complex","GO:0098573,intrinsic component of mitochondrial membrane","GO:0098799,outer mitochondrial membrane protein complex","GO:0031966,mitochondrial membrane","GO:0051646,mitochondrion localization","GO:0051654,establishment of mitochondrion localization","GO:0005730,nucleolus","GO:0005654, nucleoplasm"
HUMAN00434_612to643,Q86UV5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN00434_874to942,Q86UV5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN00435_201to272,Q5SZI1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00436_34to76,P98160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00446_123to237,Q9NUA8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00446_602to733,Q9NUA8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00449_1to111,P02745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00450_1to116,P02747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00451_1to117,P02746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00452_981to1031,P29323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN00455_1to173,O60341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN00456_1to1076,Q86V48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00457_1to30,P28221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00457_229to293,P28221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00458_505to596,O43390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN00459_52to135,Q9C0F3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN00460_81to184,O75764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00461_695to870,Q8TDY4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN00463_1to127,Q14209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN00463_308to388,Q14209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN00464_1to37,Q02535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00464_87to119,Q02535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00467_104to511,Q14241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN00467_521to555,Q14241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN00467_667to798,Q14241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN00474_1to32,P04066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00475_322to360,P34972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00476_1to92,Q9NPJ4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN00483_290to398,Q8N6P7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00483_409to487,Q8N6P7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00484_297to435,Q8IU57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00484_479to520,Q8IU57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00486_405to437,Q8TE85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN00486_467to511,Q8TE85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN00486_77to222,Q8TE85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN00488_1to290,Q5TH74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00490_329to406,Q6P499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00492_1to39,Q9UKA8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00492_204to241,Q9UKA8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00493_1to102,Q5T1S8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00496_1to51,Q13761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
HUMAN00496_283to408,Q13761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
HUMAN00497_1to123,O95926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN00498_1to290,Q9BUV0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00503_184to423,Q8N5G2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00503_613to664,Q8N5G2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00504_178to308,Q5SW96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00505_1to168,Q9NR34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00507_74to237,Q9H019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00510_1to281,Q9H7T9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00515_1to42,Q92935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00516_1to66,Q9BRI3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00519_1to242,Q8TAY7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00520_1to186,A0A0U1RR37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00524_289to397,Q969H4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00524_505to596,Q969H4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00524_673to720,Q969H4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00526_1to399,Q6P2H3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
HUMAN00526_531to666,Q6P2H3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
HUMAN00529_1to71,Q5T124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00529_474to520,Q5T124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00530_1to42,P31358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00531_1to967,Q8N1P7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00532_1to319,Q8IZ20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00533_113to209,Q9H9Z2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
HUMAN00533_1to36,Q9H9Z2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
HUMAN00538_1to90,P05204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00543_1to38,Q15418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN00543_697to735,Q15418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN00545_1736to1963,O14497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN00545_1to1635,O14497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN00548_1to65,Q9NUE0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00548_353to388,Q9NUE0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00552_225to320,Q96I76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00552_444to474,Q96I76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00552_484to525,Q96I76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00552_54to96,Q96I76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00554_71to165,Q9Y266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN00556_110to232,Q8NAX2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN00556_1to54,Q8NAX2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN00556_308to392,Q8NAX2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN00557_1to227,Q6NT89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00558_1to46,Q96A09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00562_479to514,Q8N5D0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN00562_626to677,Q8N5D0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN00567_62to256,Q8IYJ3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00568_1124to1162,O95382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00568_1to41,O95382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00568_908to996,O95382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00569_1to85,O75636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00570_96to134,Q6UWJ8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00571_1to36,P46089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00572_170to465,Q9Y6W5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00573_1to1603,Q5TGY3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00574_1to69,P09769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00575_1to130,P09912,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
HUMAN00576_134to307,Q8TAV0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN00576_83to123,Q8TAV0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN00578_129to178,Q86Y82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00580_130to351,Q12972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN00582_544to643,Q5TEJ8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00583_172to202,P15927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN00588_348to395,Q9H6D3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00589_1to90,Q99504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN00589_219to300,Q99504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN00590_310to342,P25105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00596_220to301,P58004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00602_1to32,P18754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN00605_1to55,Q16514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN00607_162to407,Q9Y692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN00607_56to87,Q9Y692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN00608_197to389,Q9Y5A9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00608_1to50,Q9Y5A9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00609_1to44,P41143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00609_337to372,P41143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00610_1to205,P11171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN00610_492to864,P11171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN00612_144to241,Q69YZ2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00612_1to41,Q69YZ2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00612_250to307,Q69YZ2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00612_79to112,Q69YZ2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00613_176to494,Q08170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN00616_1to39,Q9BV79,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
HUMAN00618_784to866,Q92729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00621_1to378,O75056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00624_177to207,Q4KMZ8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00625_1to50,Q96DI7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN00632_342to376,Q96SA4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00633_298to330,Q9GZM7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00634_249to292,O43613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00634_380to425,O43613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00635_1to111,Q9UBV8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00636_189to1604,Q07092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00637_1218to1542,O60241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00637_770to809,O60241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00638_1171to1216,Q6ZMY3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00638_1to605,Q6ZMY3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00638_700to859,Q6ZMY3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00638_987to1110,Q6ZMY3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00642_1to99,Q07666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN00642_261to443,Q07666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN00643_1to60,Q9GZU3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00644_1to78,O60684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN00645_1to172,P40222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00645_486to546,P40222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00647_1to82,Q9BUN5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00648_40to466,Q4KMZ1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00649_216to349,A2VCK2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00659_1to61,P06239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00660_378to482,Q13547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN00661_1to195,P49006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00663_1to95,H3BQW9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00665_17to66,Q9NW68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00665_211to430,Q9NW68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00666_123to495,Q8NAP8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00667_121to279,Q96BR9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00667_352to441,Q96BR9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00676_1to166,Q9H7C4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00677_1to1035,Q9P206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00680_1to319,Q96BU1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN00685_1to114,Q6ZMZ0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00685_443to732,Q6ZMZ0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00691_1to327,Q5T0B9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00692_1to42,U3KPV4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00693_1to785,Q8IXK0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN00694_134to301,P17040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00694_418to469,P17040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00694_574to709,P17040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00698_1to49,Q6P1W5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00698_75to558,Q6P1W5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00699_40to92,Q96EX1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00700_219to273,O95377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00701_219to266,Q9NTQ9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
HUMAN00702_220to270,O75712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00703_109to141,P35212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00703_242to333,P35212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00704_1to790,O95886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00704_905to965,O95886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00706_361to422,O95789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00706_599to737,O95789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00708_1to46,Q5SVZ6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00708_315to429,Q5SVZ6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00709_1to290,P23246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN00709_529to707,P23246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN00710_1223to1263,Q5VZL5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00710_1431to1460,Q5VZL5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00710_1to334,Q5VZL5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00710_640to679,Q5VZL5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00710_851to1200,Q5VZL5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00711_189to244,Q8IZA0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
HUMAN00711_957to1049,Q8IZA0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
HUMAN00712_1to32,Q9UBB6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00713_1to206,Q6VUC0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00715_1to154,Q8TAB5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00716_1292to1339,Q9HAW4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN00716_1to1256,Q9HAW4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN00721_1to36,Q9UIF3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00724_1to572,P25067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00727_1to841,Q3KQU3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00728_1to955,Q9Y2W1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN00729_1to640,A4FU49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN00730_1to119,Q9NVM1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00738_228to257,P82914,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,1,1
HUMAN00739_667to766,Q99062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00740_875to919,Q13003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00741_1to45,Q5D1E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN00741_296to435,Q5D1E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN00741_512to546,Q5D1E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN00741_91to131,Q5D1E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN00743_68to191,Q9HAF1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
HUMAN00744_1to223,Q8TAD8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN00745_20to60,O14645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00746_1to33,Q13823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
HUMAN00746_464to731,Q13823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
HUMAN00748_138to177,Q2MKA7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00748_185to263,Q2MKA7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00748_1to31,Q2MKA7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00750_87to191,Q53HL2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
HUMAN00753_1to98,Q5VSG8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00754_1to43,Q86U90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00756_1to558,Q14872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN00756_630to714,Q14872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN00757_176to305,P32019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00759_290to377,Q12874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN00761_1to36,Q9Y3A2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
HUMAN00761_224to253,Q9Y3A2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
HUMAN00762_1to251,Q03052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN00763_1to59,Q9HB90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN00766_112to144,P57773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00766_245to515,P57773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00767_1to41,Q9NX52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00768_1to129,Q9H9L7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN00776_1to33,Q7Z5Y6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00776_257to296,Q7Z5Y6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00777_428to551,Q13310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00779_184to311,Q9NQ87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN00779_1to55,Q9NQ87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN00783_1to34,P34820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00783_256to295,P34820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00785_414to467,Q9H3H1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
HUMAN00787_1to286,P12524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
HUMAN00789_1to38,Q8NA29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00790_215to255,Q01518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00790_277to317,Q01518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00793_1to45,Q13129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00793_483to581,Q13129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00793_593to687,Q13129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00793_737to1839,Q13129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00795_291to322,O75844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HUMAN00796_1to689,Q14055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
